"yr","utilcode","plntcode","primemover","fuel","generation","consumption"
2003,"5416","3265","ST","NUC",6315032,65808948480000
2003,"17539","3277","GT","NG",57,1.3e+09
2003,"17539","3280","ST","NG",2294,2.3389e+10
2003,"17539","3281","GT","NG",299,5.874e+09
2003,"17539","3284","GT","NG",30,6.22e+08
2003,"17539","3285","GT","NG",11010,1.48574e+11
2003,"17539","3291","GT","NG",64,1.13e+09
2003,"17539","3295","CA","NG",810,8.875e+09
2003,"17539","3295","CT","NG",501114,4.211063e+12
2003,"17554","3298","GT","NG",50,1.057e+09
2003,"17554","3298","ST","NG",29,2.79e+08
2003,"17543","3320","GT","NG",75,1.554e+09
2003,"19545","3325","GT","NG",11176,1.74719e+11
2003,"19545","3325","ST","NG",181,2.232e+09
2003,"13809","3344","GT","NG",17,2.76e+08
2003,"13809","3347","IC","NG",8,1.04e+08
2003,"18642","3393","GT","NG",16,2.49e+08
2003,"19323","3455","ST","NG",70408,9.77701e+11
2003,"5701","3456","CT","NG",618527,6.384686e+12
2003,"54779","3461","ST","NG",61819,8.31467e+11
2003,"54888","3464","ST","NG",225056,2.846101e+12
2003,"56082","3465","GT","NG",871,1.0054e+10
2003,"54888","3466","ST","NG",1862836,1.9599832e+13
2003,"54888","3468","GT","NG",186,5.266e+09
2003,"54888","3469","ST","NG",56934,7.38012e+11
2003,"54888","3470","GT","NG",108,2.432e+09
2003,"54888","3471","GT","NG",52,1.071e+09
2003,"17718","3483","ST","NG",25787,3.49305e+11
2003,"17718","3484","ST","NG",977044,1.0679552e+13
2003,"17718","3485","ST","NG",1104261,1.2153203e+13
2003,"17718","3487","GT","NG",506,8.315e+09
2003,"19323","3489","ST","NG",602668,8.922314e+12
2003,"19323","3500","ST","NG",89439,1.142243e+12
2003,"55983","3502","ST","NG",84815,1.0404e+12
2003,"19323","3504","ST","NG",1000603,1.0855478e+13
2003,"55983","3506","ST","NG",1930915,2.2720698e+13
2003,"19323","3507","ST","NG",127456,1.377809e+12
2003,"20404","3526","CA","NG",12248,1.53156e+11
2003,"20404","3526","ST","NG",75396,9.50248e+11
2003,"20404","3527","CA","NG",7754,2.15758e+11
2003,"20404","3527","CT","NG",160780,1.780658e+12
2003,"1015","3548","GT","NG",12273,1.5918e+11
2003,"2409","3559","CT","NG",72273,9.93836e+11
2003,"2409","3559","GT","NG",7316,7.069e+10
2003,"2409","3559","ST","NG",3787,7.1969e+10
2003,"2442","3561","GT","NG",1324,3.1055e+10
2003,"2442","3561","ST","NG",16815,2.5022e+11
2003,"6958","3574","ST","NG",4318,6.3138e+10
2003,"11292","3602","GT","NG",15885,2.50142e+11
2003,"11292","3602","ST","NG",78255,1.011071e+12
2003,"11292","3604","CT","NG",115367,1.281218e+12
2003,"16604","3611","ST","NG",724811,8.086195e+12
2003,"16604","3613","ST","NG",18596,2.54036e+11
2003,"2172","3628","GT","NG",83574,1.055437e+12
2003,"2172","3628","ST","NG",430069,4.651073e+12
2003,"14354","3648","ST","NG",160092,2.003008e+12
2003,"19876","3806","ST","NUC",5612119,58483892100000
2003,"19099","3845","CA","NG",74431,1.3595e+10
2003,"19099","3845","CT","NG",319292,3.152085e+12
2003,"13781","3982","ST","MSW",53643.15,808134300000
2003,"13781","3982","ST","NG",5335,7.9196e+10
2003,"13781","3984","GT","NG",4574,7.8398e+10
2003,"11479","3993","GT","NG",3278,6.3121e+10
2003,"13781","4005","ST","MSW",15291,273121650000
2003,"13781","4014","GT","NG",64747,9.86239e+11
2003,"20847","4040","ST","NG",1273,1.336e+10
2003,"20847","4041","GT","NG",74,2.165e+09
2003,"55906","4046","ST","NUC",3713331,38696622350000
2003,"20856","4048","ST","NG",20085,3.05766e+11
2003,"20856","4059","GT","NG",912,1.6569e+10
2003,"11571","4125","IC","NG",891,8.27e+09
2003,"19281","4256","GT","NG",1456,1.4712e+10
2003,"6958","4266","ST","NG",115533,1.466955e+12
2003,"56606","5083","GT","NG",13632,1.7166e+11
2003,"9324","6000","ST","NUC",7112613,74120540080000
2003,"195","6001","ST","NUC",7379360,76900310570000
2003,"803","6008","ST","NUC",8439236,87945278370000
2003,"803","6008","ST","NUC",9554710,99569632920000
2003,"2876","6011","ST","NUC",6158259,64175217040000
2003,"2507","6013","GT","NG",122,1.294e+09
2003,"2507","6013","ST","NG",49568,6.88229e+11
2003,"3046","6014","ST","NUC",7027692,73235578330000
2003,"30151","6021","ST","NG",6862,6.948e+10
2003,"55951","6022","ST","NUC",9932165,103503091470000
2003,"55951","6023","ST","NUC",10286514,107195762400000
2003,"12384","6025","ST","NG",232486,3.138142e+12
2003,"55951","6026","ST","NUC",9139213,95239738670000
2003,"5109","6034","GT","NG",55639,8.184e+11
2003,"5109","6035","GT","NG",34401,4.59197e+11
2003,"5109","6035","ST","NG",283078,3.371665e+12
2003,"5416","6036","ST","NUC",9318165,97104597460000
2003,"5416","6038","ST","NUC",9027808,94078787160000
2003,"50161","6040","ST","NUC",6637045,69164645950000
2003,"6452","6042","ST","NG",210204,2.28302e+12
2003,"6452","6043","GT","NG",457066,5.203015e+12
2003,"6452","6045","ST","NUC",5888263,61361588730000
2003,"7140","6051","ST","NUC",6962510,72556316710000
2003,"16181","6058","GT","NG",3786,4.9202e+10
2003,"9216","6060","GT","NG",9516,1.44162e+11
2003,"12341","6063","GT","NG",30187,5.00129e+11
2003,"11249","6071","GT","NG",18968,2.3171e+11
2003,"11806","6081","CT","NG",205271,1.88282e+12
2003,"24211","6088","GT","NG",7413,1.24254e+11
2003,"14328","6099","ST","NUC",7699608,80237614970000
2003,"14266","6103","ST","NUC",8634714,89982354610000
2003,"55951","6105","ST","NUC",9381369,97763246370000
2003,"15500","6120","GT","NG",323,6.813e+09
2003,"7140","6124","GT","NG",75401,1.006791e+12
2003,"18715","6136","ST","NG",3127,3.517e+10
2003,"56211","6144","GT","NG",73,1.873e+09
2003,"19323","6145","ST","NUC",8122990,84649678800000
2003,"18642","6152","ST","NUC",8258269,86059421240000
2003,"19876","6168","ST","NUC",7262758,75685201140000
2003,"17718","6194","ST","NG",6484,6.4939e+10
2003,"17833","6195","GT","NG",2706,3.9709e+10
2003,"17833","6195","ST","NG",3407,3.6543e+10
2003,"20169","6210","GT","NG",983,1.0733e+10
2003,"21535","6251","ST","NUC",8894622,92690855870000
2003,"9130","6358","CT","NG",16941,1.83775e+11
2003,"9130","6358","GT","NG",732,1.1466e+10
2003,"11018","6373","GT","NG",32212,4.16765e+11
2003,"17166","6533","GT","NG",620,1.0201e+10
2003,"14354","6553","GT","NG",86550,1.334818e+12
2003,"298","6558","ST","NG",16435,1.92843e+11
2003,"15143","6761","GT","NG",74518,1.04421e+12
2003,"19876","7032","GT","NG",859,1.0695e+10
2003,"13407","7082","GT","NG",45625,5.63573e+11
2003,"16604","7097","ST","NG",3192,3.6171e+10
2003,"11292","7131","GT","NG",59429,6.25229e+11
2003,"9417","7137","GT","NG",1347,2.463e+10
2003,"12341","7145","GT","NG",6184,1.06009e+11
2003,"55729","7158","GT","NG",47611,7.99522e+11
2003,"19876","7212","GT","NG",5940,7.3738e+10
2003,"16655","7231","GT","NG",1701,2.6649e+10
2003,"13781","7237","GT","NG",97693,1.331047e+12
2003,"8723","7268","GT","NG",37107,4.42262e+11
2003,"56606","7288","GT","NG",24179,3.38603e+11
2003,"5860","7296","CT","NG",598141,6.915891e+12
2003,"5860","7296","GT","NG",25739,3.26909e+11
2003,"15783","7307","CA","NG",46278,8.6235e+10
2003,"15296","7314","CA","NG",578525,2.507216e+12
2003,"15296","7314","CT","NG",476540,5.086322e+12
2003,"19281","7315","GT","NG",30391,3.11751e+11
2003,"54899","7318","GT","NG",6284,7.4244e+10
2003,"9234","7335","GT","NG",1652,2.3575e+10
2003,"9234","7336","GT","NG",1030,1.4299e+10
2003,"7140","7348","GT","NG",938,1.2772e+10
2003,"15248","7350","CT","NG",980134,7.153325e+12
2003,"3252","7384","ST","NG",36759,1.88723e+11
2003,"17828","7425","GT","NG",6281,7.8876e+10
2003,"20169","7456","GT","NG",19704,2.46668e+11
2003,"12208","7515","GT","NG",6575,9.0547e+10
2003,"3046","7538","GT","NG",31787,3.85589e+11
2003,"14077","7546","CT","NG",49611,4.49964e+11
2003,"20847","7549","ST","NG",240,2.749e+09
2003,"9417","7595","GT","NG",8232,5.9235e+10
2003,"924","7604","CS","NG",357571,2.923278e+12
2003,"3660","7605","CS","NG",1385480,9.975532e+12
2003,"6035","7704","ST","NG",807,1.8776e+10
2003,"9417","7706","GT","NG",5221,1.02377e+11
2003,"17650","7709","CT","NG",63407,7.92844e+11
2003,"17650","7710","CA","NG",476747,6.8015e+10
2003,"17650","7710","CT","NG",1025122,1.1675328e+13
2003,"7801","7715","GT","NG",32733,3.60584e+11
2003,"924","7749","GT","NG",2904,3.352e+10
2003,"924","7754","GT","NG",8116,8.6811e+10
2003,"9273","7759","GT","NG",2966,7.6459e+10
2003,"15470","7763","GT","NG",24068,2.51139e+11
2003,"55845","7764","GT","NG",6787,7.9254e+10
2003,"11571","7795","GT","NG",36,6.82e+08
2003,"13994","7813","GT","NG",6805.68,8.5273e+10
2003,"807","7825","GT","NG",8053,8.2892e+10
2003,"13994","7829","GT","NG",1432,1.7891e+10
2003,"17543","7834","GT","NG",524294,5.923605e+12
2003,"56386","7835","GT","NG",164862,1.653502e+12
2003,"19876","7838","GT","NG",66287,6.76837e+11
2003,"7570","7843","GT","NG",140526,1.539284e+12
2003,"924","7848","GT","NG",11717,1.13427e+11
2003,"12159","7858","GT","NG",12154,1.6845e+11
2003,"4716","7863","GT","NG",16267,2.10337e+11
2003,"17650","7897","CT","NG",626557,7.478863e+12
2003,"17833","7903","GT","NG",17289,1.90602e+11
2003,"15296","7910","GT","NG",84233,9.14353e+11
2003,"15296","7912","GT","NG",53228,5.65494e+11
2003,"13994","7916","GT","NG",42072.92,4.81934e+11
2003,"13994","7917","CA","NG",121432,1.2924e+10
2003,"13994","7917","CT","NG",314103,3.221889e+12
2003,"10000","7928","GT","NG",8712,1.22329e+11
2003,"10000","7929","GT","NG",73358,9.18123e+11
2003,"20910","7932","GT","NG",2580,4.0429e+10
2003,"9191","7953","GT","NG",42088,5.30548e+11
2003,"19436","7964","GT","NG",40263,4.20408e+11
2003,"20910","7972","GT","NG",50083,6.25338e+11
2003,"5416","7981","GT","NG",16860,2.40529e+11
2003,"12341","7985","CT","NG",35547,5.39721e+11
2003,"56606","8008","GT","NG",3939,6.419e+10
2003,"20169","8022","IC","NG",15472,1.49124e+11
2003,"1307","8026","GT","NG",8483,1.05348e+11
2003,"1307","8028","GT","NG",7069,8.9094e+10
2003,"12341","8029","GT","NG",13927,2.66628e+11
2003,"1307","8030","GT","NG",5657,7.2276e+10
2003,"13809","8034","IC","NG",59,1.23e+09
2003,"18315","8037","GT","NG",4410,9.1672e+10
2003,"6455","8048","ST","NG",71384,7.17486e+11
2003,"15296","8053","GT","NG",33422,3.44336e+11
2003,"814","8055","ST","NUC",7918264,82516229160000
2003,"55983","8063","GT","NG",35496,5.10455e+11
2003,"55983","8063","ST","NG",1630645,1.5459248e+13
2003,"15466","8067","GT","NG",3947,6.4274e+10
2003,"15248","8073","CT","NG",243076,3.117514e+12
2003,"15850","8076","GT","NG",3246,4.5948e+10
2003,"3989","8219","GT","NG",4135,6.533e+10
2003,"17235","8227","GT","NG",2227,3.9737e+10
2003,"54863","8906","ST","NG",1382974,1.5577039e+13
2003,"11479","9674","GT","NG",130,2.123e+09
2003,"52","10002","ST","NG",1775,1.936e+10
2003,"4458","10012","ST","MSW",26840.25,505755900000
2003,"4435","10013","ST","MSW",101905.48755,1619662500000
2003,"7049","10029","CA","NG",32875.82,5.66748e+11
2003,"7049","10029","CT","NG",331,7.089e+09
2003,"7860","10030","GT","NG",12331,1.042e+11
2003,"15430","10033","ST","MSW",106271.62245,1368202050000
2003,"3028","10034","CT","NG",137230,1.564141e+12
2003,"54788","10052","ST","NG",13185,2.84517e+11
2003,"50085","10062","ST","MSW",131177.63925,3134583900000
2003,"11217","10090","ST","MSW",28307.25,475156800000
2003,"50160","10099","CA","NG",21816,2.136e+09
2003,"19068","10180","GT","NG",2,9e+06
2003,"55965","10234","ST","NG",3055,2.6829e+10
2003,"54880","10244","ST","NG",3508,5.0332e+10
2003,"23330","10250","ST","MSW",34320.6,656895600000
2003,"3998","10300","ST","NG",653.369,9.111e+09
2003,"12834","10305","ST","MSW",23898.15045,592361100000
2003,"49846","10334","ST","MSW",150219.45,2094546600000
2003,"11517","10338","ST","MSW",68470.6482,1042549650000
2003,"6659","10342","CA","OG",86341,2.99e+11
2003,"8641","10346","ST","NG",180,2.917e+09
2003,"25049","10395","ST","NG",14,2.25e+08
2003,"49966","10435","ST","MSW",73860.75,1538906400000
2003,"56575","10437","ST","NG",4255,4.4017e+10
2003,"56575","10438","ST","NG",17029,1.76997e+11
2003,"55711","10439","ST","NG",23760,3.26394e+11
2003,"55711","10440","ST","NG",24130,3.36061e+11
2003,"55711","10441","ST","NG",24362,3.39134e+11
2003,"55711","10442","ST","NG",24296,3.05134e+11
2003,"55711","10443","ST","NG",22078,2.79176e+11
2003,"55711","10444","ST","NG",46470.46,6.37939e+11
2003,"55711","10446","ST","NG",47008,6.19202e+11
2003,"20541","10503","ST","MSW",34846.2,744899400000
2003,"54726","10522","CT","NG",2275.32,3.4143e+10
2003,"3837","10525","ST","PG",17,1.98e+08
2003,"21025","10617","CT","NG",70711,5.51501e+11
2003,"17607","10618","CA","NG",24993,3.1959e+10
2003,"3085","10620","CA","NG",8496,2.6975e+10
2003,"3085","10620","CT","NG",17355,2.13537e+11
2003,"21025","10621","CT","NG",23131,1.95162e+11
2003,"20541","10629","ST","MSW",110258.69805,2767675950000
2003,"19091","10633","CT","NG",176566,2.043776e+12
2003,"2884","10641","ST","NG",534,5.938e+09
2003,"473","10642","ST","MSW",244460.25,4005620550000
2003,"542","10643","ST","MSW",215490.15,2535337800000
2003,"528","10646","ST","MSW",63649.8,1.179369e+12
2003,"2565","10652","ST","NG",5491.047,9.5704e+10
2003,"178","10677","CT","NG",43811.02,4.71677e+11
2003,"55307","10682","CA","NG",13678,4.377e+10
2003,"55307","10682","CT","NG",24356.53,3.43327e+11
2003,"12647","10686","ST","NG",7409,1.36573e+11
2003,"56448","10700","GT","NG",1425.28,9.822e+09
2003,"9570","10722","ST","MSW",5929.20045,77293350000
2003,"16909","10725","CA","NG",635502,1.174595e+12
2003,"12949","10743","ST","NG",231,2.105e+09
2003,"12492","10745","CA","NG",1078762.22,2.19705e+11
2003,"570","10746","ST","MSW",257861.7,4798570050000
2003,"2904","10751","CA","NG",5826,6.0452e+10
2003,"2904","10751","CT","NG",80269,6.895e+11
2003,"56402","10766","ST","PG",32,8.23e+08
2003,"19876","10773","CT","NG",100,1.013e+09
2003,"3836","10777","ST","NG",1982,2.9765e+10
2003,"40052","10803","CA","NG",20623.17,-2.131e+09
2003,"40052","10803","CT","NG",58653.96,6.66952e+11
2003,"3836","10822","ST","NG",942,1.3387e+10
2003,"54806","10836","ST","NG",1700,2.5802e+10
2003,"772","10857","GT","NG",10010.7,1.4e+11
2003,"56214","10870","GT","NG",6686,7.9183e+10
2003,"22219","50035","ST","MSW",10118.5065,319769100000
2003,"6036","50051","ST","MSW",70129.35,1169229600000
2003,"54680","50062","GT","NG",13835,1.03502e+11
2003,"17445","50071","ST","MSW",168147,2872247400000
2003,"34012","50074","GT","NG",41841,4.82982e+11
2003,"54777","50127","CT","NG",83901.04,9.77918e+11
2003,"39066","50153","CT","NG",104016,6.54254e+11
2003,"55903","50189","ST","MSW",299.25,7351650000
2003,"21128","50215","ST","MSW",101365.65,2038549500000
2003,"15824","50225","ST","MSW",35064.45,683147250000
2003,"13504","50271","ST","MSW",8886.3462,240861600000
2003,"56125","50273","ST","MSW",21108.267,479018250000
2003,"16929","50290","ST","MSW",265770.9,4645561950000
2003,"16294","50396","ST","NG",420,8.292e+09
2003,"30002","50398","ST","NG",43051.008,5.12393e+11
2003,"21995","50413","ST","MSW",7894.80045,228530700000
2003,"9245","50449","CA","NG",45472,1.0352e+11
2003,"9245","50449","CT","NG",129996,1.521128e+12
2003,"9244","50450","CA","NG",39714,7.3896e+10
2003,"9243","50451","CA","NG",6017,5.892e+09
2003,"9243","50451","CT","NG",17478,2.16879e+11
2003,"9255","50459","CA","NG",733,-2.153e+09
2003,"9255","50459","CT","NG",9485,1.01802e+11
2003,"15394","50463","GT","NG",256699.08,1.824133e+12
2003,"470","50472","ST","MSW",111869.55,1470392100000
2003,"14306","50488","ST","PUR",32999.4,3.53999e+11
2003,"50168","50498","CT","NG",6638,1.40228e+11
2003,"17355","50558","CA","NG",210400,1.769292e+12
2003,"49942","50561","CT","NG",64524,5.81432e+11
2003,"4482","50629","ST","MSW",36983.25,740615850000
2003,"4476","50630","ST","MSW",38692.36755,718393500000
2003,"4498","50632","ST","MSW",60830.60355,1113137100000
2003,"4474","50648","ST","MSW",57556.65375,962209800000
2003,"4484","50649","ST","MSW",47811.3147,1009138500000
2003,"9097","50656","ST","MSW",78109.2,1458618750000
2003,"49760","50657","ST","MSW",167887.35,2848338450000
2003,"4425","50658","ST","MSW",279976.5,4866313050000
2003,"56316","50660","ST","MSW",0,0
2003,"13982","50661","ST","MSW",149957.6445,2359462050000
2003,"4487","50662","ST","MSW",100816.2,1657663200000
2003,"4496","50663","ST","MSW",71698.05,1.608876e+12
2003,"4427","50664","ST","MSW",30005.1,694334250000
2003,"14519","50666","ST","MSW",84247.65,1553188500000
2003,"14519","50666","ST","PG",34,6.58e+08
2003,"14182","50744","CT","NG",12580,1.57138e+11
2003,"2895","50797","CA","NG",24929,8.17e+08
2003,"55914","50799","CA","NG",65244,2.1562e+10
2003,"55914","50799","CT","NG",62007,7.59944e+11
2003,"55973","50805","ST","NG",1032.248,1.1454e+10
2003,"16899","50837","ST","MSW",105105.6,1896502500000
2003,"14081","50855","CA","NG",14783.77,1.61917e+11
2003,"14081","50855","CT","NG",42531.86,4.87687e+11
2003,"8633","50858","ST","MSW",97191,1701672750000
2003,"8633","50858","ST","NG",888,1.5543e+10
2003,"4447","50859","ST","MSW",98887.05,1942617150000
2003,"10162","50860","ST","MSW",38785.5,821743650000
2003,"20541","50872","ST","MSW",13716.459,317713500000
2003,"20541","50873","ST","MSW",46643.87925,8.67204e+11
2003,"20541","50875","ST","MSW",68994,1515352500000
2003,"20541","50877","ST","MSW",109011.51135,2094556500000
2003,"20541","50878","ST","MSW",144504.8388,2178940500000
2003,"20541","50880","ST","MSW",106247.2698,1.905696e+12
2003,"20541","50882","ST","MSW",171886.71015,3037693500000
2003,"20541","50883","ST","MSW",212720.9697,3342973500000
2003,"55871","50884","ST","MSW",184472.1,3940006500000
2003,"20541","50885","ST","MSW",40641.18075,8.05887e+11
2003,"20541","50886","ST","MSW",53878.94325,1005214500000
2003,"20541","50887","ST","MSW",192378.25665,3553825500000
2003,"49893","50949","GT","NG",2555,3.4383e+10
2003,"4440","50960","ST","MSW",128704.5,2287241550000
2003,"4440","50960","ST","NG",1975,3.456e+10
2003,"4440","50960","ST","OG",1256,2.4747e+10
2003,"19876","50966","CT","NG",148276,1.447153e+12
2003,"34359","50969","GT","NG",12172.84,1.59467e+11
2003,"34359","50969","ST","NG",2556.841,4.2961e+10
2003,"24202","50978","CT","NG",19031,2.15241e+11
2003,"11415","51008","ST","MSW",0,0
2003,"56601","51038","ST","MSW",17063.1,451615950000
2003,"10875","52010","ST","MSW",113452.0632,1721580750000
2003,"19876","52087","GT","NG",38023,5.14179e+11
2003,"12303","52149","ST","NG",4528,2.6717e+10
2003,"9348","52152","ST","MSW",23764.5,184624200000
2003,"15300","52176","CA","NG",249665,-7.0951e+10
2003,"56605","52193","CA","NG",824.06,1.2832e+10
2003,"20541","54033","ST","MSW",190779.90795,3.460716e+12
2003,"6838","54034","CT","NG",29143.67,3.83766e+11
2003,"11127","54041","CA","NG",259230,-1.06995e+11
2003,"14584","54056","CT","NG",3741,3.4764e+10
2003,"9261","54076","CA","NG",37970,2.00812e+11
2003,"9390","54087","ST","PG",73,1.432e+09
2003,"6837","54138","GT","NG",7560,6.6316e+10
2003,"30067","54286","ST","NG",160,2.091e+09
2003,"13898","54371","GT","NG",238605,2.123734e+12
2003,"15434","54425","GT","NG",96738.3,1.034072e+12
2003,"49901","54426","CA","NG",28897,-1.6654e+10
2003,"15500","54476","CT","NG",646888,7.505669e+12
2003,"56355","54536","IC","NG",45,5.87e+08
2003,"29959","54537","CT","NG",1357950,1.0760778e+13
2003,"13994","54538","GT","NG",141899.36,1.890577e+12
2003,"17254","54547","CA","NG",1038136.08,-4.22433e+11
2003,"5892","54571","CA","NG",680,-1.0148e+10
2003,"5892","54571","CT","NG",18595,1.70079e+11
2003,"16729","54574","CA","NG",793338,1.700344e+12
2003,"56178","54586","CT","NG",2098,2.5259e+10
2003,"56516","54592","CA","NG",5465.05,1.9307e+10
2003,"56516","54592","CT","NG",8369.81,1.04575e+11
2003,"16839","54593","CT","NG",13531.98,1.53901e+11
2003,"56646","54625","ST","MSW",93399.3,1938647700000
2003,"13060","54626","ST","NG",2466.769,2.773e+10
2003,"13492","54627","ST","MSW",0,0
2003,"13492","54627","ST","NG",97,1.597e+09
2003,"56160","54640","CT","NG",228867,1.991712e+12
2003,"3670","54667","CT","NG",2971.11,3.8471e+10
2003,"4660","54677","ST","NG",7815,1.46801e+11
2003,"49919","54694","CT","NG",224571.34,2.676357e+12
2003,"14989","54734","IC","NG",4423.72,5.2689e+10
2003,"20541","54746","ST","MSW",157588.5033,2353216500000
2003,"20541","54758","ST","MSW",51583.05,868621500000
2003,"50102","54763","ST","NG",10018.501,9.9392e+10
2003,"3299","54804","ST","MSW",33374.7,637613100000
2003,"19857","54807","CA","NG",4220.47,-2.5601e+10
2003,"19857","54807","CT","NG",68571.2,6.81593e+11
2003,"19876","54844","CA","DFO",46855,0
2003,"19876","54844","CT","DFO",81137,9.58979e+11
2003,"19876","54844","CT","NG",0,0
2003,"19876","54844","CT","NG",23077,3.13932e+11
2003,"55965","54857","ST","NG",4540,5.1007e+10
2003,"49770","54935","ST","MSW",58.05,580950000
2003,"4426","54945","ST","MSW",199341.28215,3830497200000
2003,"13765","54995","ST","BFG",271101.53,6.031638e+12
2003,"13765","54995","ST","NG",18484.69,4.15683e+11
2003,"13765","54995","ST","OG",39574.21,9.0293e+11
2003,"20541","54998","ST","MSW",51274.4814,1345466700000
2003,"55773","55026","CS","NG",442502,3.52013e+12
2003,"20860","55029","GT","NG",123467,1.402015e+12
2003,"5060","55039","GT","NG",9675,1.13772e+11
2003,"1616","55041","CT","NG",1204139,8.460612e+12
2003,"6833","55043","CT","NG",99786.38,1.12157e+12
2003,"18535","55061","GT","NG",1052,1.1659e+10
2003,"11282","55063","CA","NG",396808,2.503833e+12
